camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,max_temp,min_temp,mean_temp,median_temp,treatment,time
none,none,none,none,none,none,none,None,none,none,none,none,none,2451,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2451.csv,WT_3,30.48615314,25.33030984,27.87713516,27.85316847,control,305
,,,,,,,,,,,,,2451,,air,,,28,,control,305
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,HLP_1,30.70541466,26.80311174,29.01039411,29.01090943,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,WT_1,30.58938944,23.97390488,27.91008742,27.78701321,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,HLP_2,30.17586119,25.50623998,28.28053791,28.24924852,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,WT_2,30.60228717,26.20704303,27.68262059,27.36265157,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,HLP_3,30.5764902,27.14318165,28.47298932,28.43358921,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2453,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2453.csv,WT_3,30.62807809,25.20155929,27.97433809,27.95893233,control,310
,,,,,,,,,,,,,2453,,air,,,28,,control,310
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,WT_1,30.71185692,23.98762511,27.99557213,27.87961919,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,HLP_2,30.27292164,26.68282769,28.34385476,28.30853521,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,WT_2,30.89208762,26.30773864,27.79390121,27.44898603,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,HLP_3,30.70541466,27.40250689,28.59653104,28.55849868,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,WT_3,30.71185692,25.35062448,28.07453384,28.07779259,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2455,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2455.csv,HLP_1,30.89851899,26.88322574,29.15465786,29.20702305,control,315
,,,,,,,,,,,,,2455,,air,,,28,,control,315
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,HLP_1,30.88565588,26.89657223,29.16190887,29.20049163,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,WT_1,30.62163093,24.11102579,27.92292388,27.82009593,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,HLP_2,30.18880755,25.58058363,28.31851082,28.2953632,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,WT_2,30.79557209,26.26747187,27.71455251,27.36929515,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,HLP_3,30.53133094,27.20308175,28.50496063,28.47962528,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2457,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2457.csv,WT_3,30.66030826,25.32353742,28.05169213,28.03818708,control,320
,,,,,,,,,,,,,2457,,air,,,28,,control,320
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,HLP_1,30.88565588,26.91658882,29.13642917,29.10901047,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,WT_1,30.54423548,24.00820205,27.98477716,27.87300712,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,HLP_2,30.30525606,25.67512709,28.36261434,28.32829021,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,WT_2,30.73118145,26.38152141,27.7839701,27.45562426,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,HLP_3,30.67319769,27.30948806,28.54576631,28.49934902,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2459,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2459.csv,WT_3,30.74406259,25.47243007,28.07695157,28.05799165,control,325
,,,,,,,,,,,,,2459,,air,,,28,,control,325
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,HLP_1,31.03991437,26.91658882,29.15864787,29.174362,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,WT_1,30.56358944,24.4052261,28.06600042,27.97214551,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,HLP_2,30.31818716,26.60925383,28.37520184,28.34804159,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,WT_2,30.77625885,26.24733275,27.84284798,27.53525099,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,HLP_3,30.71829881,27.40250689,28.62534998,28.57820805,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2461,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2461.csv,WT_3,30.692529,25.31676457,28.11406404,28.11078607,control,330
,,,,,,,,,,,,,2461,,air,,,28,,control,330
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,HLP_1,30.88565588,26.84317627,29.16690658,29.19395981,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,WT_1,30.64097129,24.5144846,27.99176836,27.88623085,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,HLP_2,30.3440448,26.14657974,28.42356008,28.39411411,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,WT_2,30.692529,26.36140392,27.79355123,27.47553649,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,HLP_3,30.74406259,27.42906886,28.62768363,28.57820805,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2463,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2463.csv,WT_3,30.73118145,25.31676457,28.12100032,28.11078607,control,335
,,,,,,,,,,,,,2463,,air,,,28,,control,335
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,HLP_1,30.9306702,27.01661552,29.15446466,29.14169114,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,WT_1,30.67964183,23.95332115,28.02810692,27.91267343,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,HLP_2,30.29878994,26.4485522,28.41498379,28.38753352,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,WT_2,30.80200909,26.51554074,27.85153237,27.5617801,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,HLP_3,30.68608561,27.37593832,28.57887158,28.53878572,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2465,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2465.csv,WT_3,30.79557209,25.31676457,28.08237644,28.07779259,control,340
,,,,,,,,,,,,,2465,,air,,,28,,control,340
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,HLP_1,30.91781084,26.9899509,29.13551668,29.1482261,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,WT_1,30.60228717,24.64408088,28.04839606,27.94571753,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,HLP_2,30.2405777,25.35062448,28.398688,28.37437115,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,WT_2,30.80844571,26.51554074,27.89392656,27.60156147,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,HLP_3,30.71829881,27.30284076,28.55878422,28.51249618,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2467,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2467.csv,WT_3,30.80844571,25.29644339,28.13379846,28.11738355,control,345
,,,,,,,,,,,,,2467,,air,,,28,,control,345
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,HLP_1,30.77625885,26.85652776,29.06728468,29.10247315,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,WT_1,30.49260825,24.69859974,27.98326005,27.88623085,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,HLP_2,30.29878994,26.77639368,28.36062063,28.3348744,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,WT_2,30.67964183,26.26075925,27.77642724,27.46226208,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,HLP_3,30.68608561,27.33607311,28.52047209,28.45989793,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2469,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2469.csv,WT_3,30.64741733,25.391242,28.07477163,28.07119268,control,350
,,,,,,,,,,,,,2469,,air,,,28,,control,350
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,WT_1,30.5571385,23.97390488,28.10742737,28.03818708,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,HLP_2,30.32465214,26.01209322,28.45472074,28.43358921,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,WT_2,30.72474032,26.54232433,27.87958459,27.58830266,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,HLP_3,30.64741733,27.42906886,28.58950984,28.53221393,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,WT_3,30.75050259,25.43860931,28.15052298,28.14376945,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2471,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2471.csv,HLP_1,30.92424071,26.9832837,29.17690479,29.19395981,control,355
,,,,,,,,,,,,,2471,,air,,,28,,control,355
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,HLP_1,31.01421958,27.19642784,29.28056109,29.27884286,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,WT_1,30.64741733,26.76303215,28.25545844,28.17674274,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,HLP_2,30.40220224,25.62111263,28.51380931,28.47962528,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,WT_2,30.90494998,26.67614126,28.09566114,27.80024752,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,HLP_3,30.73118145,27.54188389,28.70814967,28.6832641,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2473,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2473.csv,WT_3,30.80200909,25.44537433,28.29590198,28.2887766,control,360
,,,,,,,,,,,,,2473,,air,,,28,,control,360
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,HLP_1,30.98851881,27.2828964,29.32216685,29.36365978,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,WT_1,30.75050259,25.33030984,28.25418799,28.17674274,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,HLP_2,30.42158122,26.19360972,28.56770092,28.5453571,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,WT_2,30.82131783,26.70288447,28.10810731,27.82671125,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,HLP_3,30.85992516,27.62144663,28.76557008,28.7095122,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2475,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2475.csv,WT_3,30.80200909,25.37770456,28.34391899,28.34804159,control,365
,,,,,,,,,,,,,2475,,air,,,28,,control,365
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,HLP_1,31.08486588,27.07658659,29.34677117,29.3375693,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,WT_1,30.71829881,23.98076522,28.29657702,28.22288842,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,HLP_2,30.49260825,26.23390454,28.6095987,28.58477704,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,WT_2,30.88565588,26.72962096,28.05788373,27.7605397,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,HLP_3,31.05918154,27.53525099,28.78179467,28.71607323,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2477,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2477.csv,WT_3,30.80844571,25.57382728,28.34908957,28.3414582,control,370
,,,,,,,,,,,,,2477,,air,,,28,,control,370
none,none,none,none,none,none,none,None,none,none,none,none,none,2479,/shares/mgehan_share/kmurphy/thermal/03112022/csv_files/thermal/FLIR2479.csv,HLP_1,30.94995644,27.20308175,29.1971977,29.1874276,control,375
